"State","Year","Deaths","Death_Rate","Pct_of_Total_Deaths","Multiple_Cause_of_death","log_of_Deaths","log_of_Pct_of_Deaths","log_of_Death_Rate"
"Rhode Island",2015,46,5.4,0,"Heroin",3.8286413964891,0,1.68639895357023
"Rhode Island",2015,97,11.5,0,"Other opioids",4.57471097850338,0,2.4423470353692
"Rhode Island",2015,30,3.5,0,"Methadone",3.40119738166216,0,1.25276296849537
"Rhode Island",2015,138,16.3,0,"Other synthetic narcotics",4.92725368515721,0,2.79116510781272
"Rhode Island",2015,311,36.7,0,"All Opioids",5.73979291217923,0,3.60277675506052
"Pennsylvania",2000,146,1.6,0,"Heroin",4.98360662170834,0,0.470003629245736
"Pennsylvania",2000,101,1.1,0,"Other opioids",4.61512051684126,0,0.0953101798043249
"Pennsylvania",2000,20,0.2,0,"Methadone",2.99573227355399,0,-1.6094379124341
"Pennsylvania",2000,31,0.3,0,"Other synthetic narcotics",3.43398720448515,0,-1.20397280432594
"Pennsylvania",2000,298,3.2,0,"All Opioids",5.6970934865054,0,1.16315080980568
"Pennsylvania",2001,122,1.3,0,"Heroin",4.80402104473326,0,0.262364264467491
"Pennsylvania",2001,74,0.8,0,"Other opioids",4.30406509320417,0,-0.22314355131421
"Pennsylvania",2001,16,NA,0,"Methadone",2.77258872223978,0,NA
"Pennsylvania",2001,28,0.3,0,"Other synthetic narcotics",3.3322045101752,0,-1.20397280432594
"Pennsylvania",2001,240,2.4,0,"All Opioids",5.48063892334199,0,0.8754687373539
"Pennsylvania",2002,141,1.5,0,"Heroin",4.94875989037817,0,0.405465108108164
"Pennsylvania",2002,101,1.1,0,"Other opioids",4.61512051684126,0,0.0953101798043249
"Pennsylvania",2002,39,0.4,0,"Methadone",3.66356164612965,0,-0.916290731874155
"Pennsylvania",2002,43,0.5,0,"Other synthetic narcotics",3.76120011569356,0,-0.693147180559945
"Pennsylvania",2002,324,3.5,0,"All Opioids",5.78074351579233,0,1.25276296849537
"Pennsylvania",2003,166,1.7,0.1,"Heroin",5.11198778835654,-2.30258509299405,0.53062825106217
"Pennsylvania",2003,131,1.4,0,"Other opioids",4.87519732320115,0,0.336472236621213
"Pennsylvania",2003,75,0.8,0,"Methadone",4.31748811353631,0,-0.22314355131421
"Pennsylvania",2003,70,0.7,0,"Other synthetic narcotics",4.24849524204936,0,-0.356674943938732
"Pennsylvania",2003,442,4.6,0.1,"All Opioids",6.0913098820777,-2.30258509299405,1.52605630349505
"Pennsylvania",2004,131,1.4,0,"Heroin",4.87519732320115,0,0.336472236621213
"Pennsylvania",2004,154,1.6,0,"Other opioids",5.03695260241363,0,0.470003629245736
"Pennsylvania",2004,96,1,0,"Methadone",4.56434819146784,0,0
"Pennsylvania",2004,86,0.9,0,"Other synthetic narcotics",4.45434729625351,0,-0.105360515657826
"Pennsylvania",2004,467,4.9,0,"All Opioids",6.1463292576689,0,1.58923520511658
"Pennsylvania",2005,142,1.5,0,"Heroin",4.95582705760126,0,0.405465108108164
"Pennsylvania",2005,162,1.7,0.1,"Other opioids",5.08759633523238,-2.30258509299405,0.53062825106217
"Pennsylvania",2005,115,1.2,0,"Methadone",4.74493212836325,0,0.182321556793955
"Pennsylvania",2005,73,0.8,0,"Other synthetic narcotics",4.29045944114839,0,-0.22314355131421
"Pennsylvania",2005,492,5.2,0.1,"All Opioids",6.19847871649231,-2.30258509299405,1.64865862558738
"Pennsylvania",2006,94,1,0,"Heroin",4.54329478227,0,0
"Pennsylvania",2006,140,1.4,0,"Other opioids",4.9416424226093,0,0.336472236621213
"Pennsylvania",2006,97,1,0,"Methadone",4.57471097850338,0,0
"Pennsylvania",2006,97,1,0,"Other synthetic narcotics",4.57471097850338,0,0
"Pennsylvania",2006,428,4.4,0,"All Opioids",6.0591231955818,0,1.48160454092422
"Pennsylvania",2007,85,0.9,0,"Heroin",4.44265125649032,0,-0.105360515657826
"Pennsylvania",2007,216,2.2,0.1,"Other opioids",5.37527840768417,-2.30258509299405,0.78845736036427
"Pennsylvania",2007,123,1.3,0,"Methadone",4.81218435537242,0,0.262364264467491
"Pennsylvania",2007,85,0.9,0,"Other synthetic narcotics",4.44265125649032,0,-0.105360515657826
"Pennsylvania",2007,509,5.3,0.1,"All Opioids",6.23244801655052,-2.30258509299405,1.66770682055808
"Pennsylvania",2008,156,1.6,0.1,"Heroin",5.04985600724954,-2.30258509299405,0.470003629245736
"Pennsylvania",2008,259,2.6,0.1,"Other opioids",5.55682806169954,-2.30258509299405,0.955511445027436
"Pennsylvania",2008,107,1.1,0,"Methadone",4.67282883446191,0,0.0953101798043249
"Pennsylvania",2008,99,1,0,"Other synthetic narcotics",4.59511985013459,0,0
"Pennsylvania",2008,621,6.3,0.2,"All Opioids",6.43133108193348,-1.6094379124341,1.84054963339749
"Pennsylvania",2009,177,1.8,0.1,"Heroin",5.17614973257383,-2.30258509299405,0.587786664902119
"Pennsylvania",2009,299,3,0.1,"Other opioids",5.70044357339069,-2.30258509299405,1.09861228866811
"Pennsylvania",2009,103,1,0,"Methadone",4.63472898822964,0,0
"Pennsylvania",2009,105,1.1,0,"Other synthetic narcotics",4.65396035015752,0,0.0953101798043249
"Pennsylvania",2009,684,6.9,0.2,"All Opioids",6.52795791762255,-1.6094379124341,1.93152141160321
"Pennsylvania",2010,131,1.3,0,"Heroin",4.87519732320115,0,0.262364264467491
"Pennsylvania",2010,330,3.3,0.1,"Other opioids",5.79909265446053,-2.30258509299405,1.19392246847243
"Pennsylvania",2010,111,1.1,0,"Methadone",4.70953020131233,0,0.0953101798043249
"Pennsylvania",2010,98,1,0,"Other synthetic narcotics",4.58496747867057,0,0
"Pennsylvania",2010,670,6.7,0.1,"All Opioids",6.50727771238501,-2.30258509299405,1.90210752639692
"Pennsylvania",2011,239,2.4,0.1,"Heroin",5.47646355193151,-2.30258509299405,0.8754687373539
"Pennsylvania",2011,332,3.3,0.1,"Other opioids",5.80513496891649,-2.30258509299405,1.19392246847243
"Pennsylvania",2011,88,0.9,0,"Methadone",4.47733681447821,0,-0.105360515657826
"Pennsylvania",2011,110,1.1,0,"Other synthetic narcotics",4.70048036579242,0,0.0953101798043249
"Pennsylvania",2011,769,7.7,0.2,"All Opioids",6.64509096950564,-1.6094379124341,2.04122032885964
"Pennsylvania",2012,323,3.2,0.1,"Heroin",5.77765232322266,-2.30258509299405,1.16315080980568
"Pennsylvania",2012,362,3.6,0.1,"Other opioids",5.89164421182577,-2.30258509299405,1.28093384546206
"Pennsylvania",2012,89,0.9,0,"Methadone",4.48863636973214,0,-0.105360515657826
"Pennsylvania",2012,100,1,0,"Other synthetic narcotics",4.60517018598809,0,0
"Pennsylvania",2012,874,8.7,0.2,"All Opioids",6.77308037565554,-1.6094379124341,2.16332302566054
"Pennsylvania",2013,410,4.1,0.1,"Heroin",6.01615715969835,-2.30258509299405,1.41098697371026
"Pennsylvania",2013,412,4.1,0.1,"Other opioids",6.02102334934953,-2.30258509299405,1.41098697371026
"Pennsylvania",2013,82,0.8,0,"Methadone",4.40671924726425,0,-0.22314355131421
"Pennsylvania",2013,107,1.1,0,"Other synthetic narcotics",4.67282883446191,0,0.0953101798043249
"Pennsylvania",2013,1011,10.1,0.2,"All Opioids",6.91869521902047,-1.6094379124341,2.31253542384721
"Pennsylvania",2014,503,5,0.2,"Heroin",6.22059017009974,-1.6094379124341,1.6094379124341
"Pennsylvania",2014,419,4.2,0.1,"Other opioids",6.03787091992214,-2.30258509299405,1.43508452528932
"Pennsylvania",2014,84,0.8,0,"Methadone",4.43081679884331,0,-0.22314355131421
"Pennsylvania",2014,216,2.1,0.1,"Other synthetic narcotics",5.37527840768417,-2.30258509299405,0.741937344729377
"Pennsylvania",2014,1222,12.1,0.4,"All Opioids",7.10824413973154,-0.916290731874155,2.4932054526027
"Pennsylvania",2015,664,6.6,0.2,"Heroin",6.49828214947643,-1.6094379124341,1.88706964903238
"Pennsylvania",2015,473,4.7,0.2,"Other opioids",6.15909538849193,-1.6094379124341,1.54756250871601
"Pennsylvania",2015,90,0.9,0,"Methadone",4.49980967033027,0,-0.105360515657826
"Pennsylvania",2015,431,4.3,0.1,"Other synthetic narcotics",6.06610809010375,-2.30258509299405,1.45861502269952
"Pennsylvania",2015,1658,16.5,0.5,"All Opioids",7.41336733569524,-0.693147180559945,2.80336038090653
"Oregon",2000,93,3.6,0,"Heroin",4.53259949315326,0,1.28093384546206
"Oregon",2000,28,1.1,0,"Other opioids",3.3322045101752,0,0.0953101798043249
"Oregon",2000,32,1.2,0,"Methadone",3.46573590279973,0,0.182321556793955
"Oregon",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Oregon",2000,153,5.9,0,"All Opioids",5.03043792139244,0,1.77495235091167
"Oregon",2001,78,3,0,"Heroin",4.35670882668959,0,1.09861228866811
"Oregon",2001,41,1.6,0,"Other opioids",3.71357206670431,0,0.470003629245736
"Oregon",2001,53,2,0,"Methadone",3.97029191355212,0,0.693147180559945
"Oregon",2001,16,NA,0,"Other synthetic narcotics",2.77258872223978,0,NA
"Oregon",2001,188,6.6,0,"All Opioids",5.23644196282995,0,1.88706964903238
"Oregon",2002,91,3.4,0,"Heroin",4.51085950651685,0,1.22377543162212
"Oregon",2002,53,2,0,"Other opioids",3.97029191355212,0,0.693147180559945
"Oregon",2002,82,3.1,0,"Methadone",4.40671924726425,0,1.1314021114911
"Oregon",2002,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Oregon",2002,237,8.5,0,"All Opioids",5.46806014113513,0,2.14006616349627
"Oregon",2003,83,3.1,0,"Heroin",4.4188406077966,0,1.1314021114911
"Oregon",2003,80,3,0,"Other opioids",4.38202663467388,0,1.09861228866811
"Oregon",2003,89,3.3,0,"Methadone",4.48863636973214,0,1.19392246847243
"Oregon",2003,11,NA,0,"Other synthetic narcotics",2.39789527279837,0,NA
"Oregon",2003,263,9.4,0,"All Opioids",5.57215403217776,0,2.24070968927596
"Oregon",2004,92,3.4,0,"Heroin",4.52178857704904,0,1.22377543162212
"Oregon",2004,66,2.4,0,"Other opioids",4.18965474202643,0,0.8754687373539
"Oregon",2004,100,3.7,0,"Methadone",4.60517018598809,0,1.30833281965018
"Oregon",2004,13,NA,0,"Other synthetic narcotics",2.56494935746154,0,NA
"Oregon",2004,271,9.5,0,"All Opioids",5.6021188208797,0,2.2512917986065
"Oregon",2005,79,2.9,0,"Heroin",4.36944785246702,0,1.06471073699243
"Oregon",2005,81,2.9,0,"Other opioids",4.39444915467244,0,1.06471073699243
"Oregon",2005,128,4.6,0,"Methadone",4.85203026391962,0,1.52605630349505
"Oregon",2005,22,0.8,0,"Other synthetic narcotics",3.09104245335832,0,-0.22314355131421
"Oregon",2005,310,11.2,0,"All Opioids",5.73657229747919,0,2.41591377830105
"Oregon",2006,84,3,0,"Heroin",4.43081679884331,0,1.09861228866811
"Oregon",2006,127,4.5,0,"Other opioids",4.84418708645859,0,1.50407739677627
"Oregon",2006,149,5.3,0,"Methadone",5.00394630594546,0,1.66770682055808
"Oregon",2006,27,1,0,"Other synthetic narcotics",3.29583686600433,0,0
"Oregon",2006,387,13.8,0,"All Opioids",5.95842469302978,0,2.62466859216316
"Oregon",2007,110,3.8,0,"Heroin",4.70048036579242,0,1.33500106673234
"Oregon",2007,92,3.2,0,"Other opioids",4.52178857704904,0,1.16315080980568
"Oregon",2007,138,4.8,0,"Methadone",4.92725368515721,0,1.56861591791385
"Oregon",2007,18,NA,0,"Other synthetic narcotics",2.89037175789616,0,NA
"Oregon",2007,358,11.8,0,"All Opioids",5.8805329864007,0,2.46809953147162
"Oregon",2008,94,3.2,0,"Heroin",4.54329478227,0,1.16315080980568
"Oregon",2008,93,3.2,0,"Other opioids",4.53259949315326,0,1.16315080980568
"Oregon",2008,134,4.6,0,"Methadone",4.89783979995091,0,1.52605630349505
"Oregon",2008,22,0.8,0,"Other synthetic narcotics",3.09104245335832,0,-0.22314355131421
"Oregon",2008,343,11.8,0,"All Opioids",5.83773044716594,0,2.46809953147162
"Oregon",2009,120,4.1,0,"Heroin",4.78749174278205,0,1.41098697371026
"Oregon",2009,131,4.5,0,"Other opioids",4.87519732320115,0,1.50407739677627
"Oregon",2009,115,3.9,0,"Methadone",4.74493212836325,0,1.3609765531356
"Oregon",2009,33,1.1,0,"Other synthetic narcotics",3.49650756146648,0,0.0953101798043249
"Oregon",2009,399,13.6,0,"All Opioids",5.98896141688986,0,2.61006979274201
"Oregon",2010,81,2.7,0,"Heroin",4.39444915467244,0,0.993251773010283
"Oregon",2010,135,4.6,0,"Other opioids",4.90527477843843,0,1.52605630349505
"Oregon",2010,103,3.5,0,"Methadone",4.63472898822964,0,1.25276296849537
"Oregon",2010,29,1,0,"Other synthetic narcotics",3.36729582998647,0,0
"Oregon",2010,348,11.8,0,"All Opioids",5.85220247977447,0,2.46809953147162
"Oregon",2011,132,4.4,0,"Heroin",4.88280192258637,0,1.48160454092422
"Oregon",2011,162,5.4,0.1,"Other opioids",5.08759633523238,-2.30258509299405,1.68639895357023
"Oregon",2011,105,3.5,0,"Methadone",4.65396035015752,0,1.25276296849537
"Oregon",2011,30,1,0,"Other synthetic narcotics",3.40119738166216,0,0
"Oregon",2011,429,14.3,0.1,"All Opioids",6.06145691892802,-2.30258509299405,2.66025953726586
"Oregon",2012,132,4.3,0,"Heroin",4.88280192258637,0,1.45861502269952
"Oregon",2012,145,4.8,0,"Other opioids",4.97673374242057,0,1.56861591791385
"Oregon",2012,86,2.8,0,"Methadone",4.45434729625351,0,1.02961941718116
"Oregon",2012,31,1,0,"Other synthetic narcotics",3.43398720448515,0,0
"Oregon",2012,394,12.9,0,"All Opioids",5.97635090929793,0,2.55722731136763
"Oregon",2013,106,3.5,0,"Heroin",4.66343909411207,0,1.25276296849537
"Oregon",2013,120,3.9,0,"Other opioids",4.78749174278205,0,1.3609765531356
"Oregon",2013,67,2.2,0,"Methadone",4.20469261939097,0,0.78845736036427
"Oregon",2013,27,0.9,0,"Other synthetic narcotics",3.29583686600433,0,-0.105360515657826
"Oregon",2013,320,10.5,0,"All Opioids",5.76832099579377,0,2.35137525716348
"Oregon",2014,123,4,0,"Heroin",4.81218435537242,0,1.38629436111989
"Oregon",2014,138,4.4,0,"Other opioids",4.92725368515721,0,1.48160454092422
"Oregon",2014,61,2,0,"Methadone",4.11087386417331,0,0.693147180559945
"Oregon",2014,36,1.2,0,"Other synthetic narcotics",3.58351893845611,0,0.182321556793955
"Oregon",2014,358,11.6,0,"All Opioids",5.8805329864007,0,2.45100509811232
"Oregon",2015,103,3.3,0,"Heroin",4.63472898822964,0,1.19392246847243
"Oregon",2015,154,4.9,0,"Other opioids",5.03695260241363,0,1.58923520511658
"Oregon",2015,71,2.2,0,"Methadone",4.26267987704132,0,0.78845736036427
"Oregon",2015,34,1.1,0,"Other synthetic narcotics",3.52636052461616,0,0.0953101798043249
"Oregon",2015,362,11.5,0,"All Opioids",5.89164421182577,0,2.4423470353692
"Oklahoma",2000,12,NA,0,"Heroin",2.484906649788,0,NA
"Oklahoma",2000,73,2.9,0,"Other opioids",4.29045944114839,0,1.06471073699243
"Oklahoma",2000,40,1.6,0,"Methadone",3.68887945411394,0,0.470003629245736
"Oklahoma",2000,27,1.1,0,"Other synthetic narcotics",3.29583686600433,0,0.0953101798043249
"Oklahoma",2000,152,5.6,0,"All Opioids",5.02388052084628,0,1.7227665977411
"Oklahoma",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2001,97,3.8,0,"Other opioids",4.57471097850338,0,1.33500106673234
"Oklahoma",2001,45,1.7,0,"Methadone",3.80666248977032,0,0.53062825106217
"Oklahoma",2001,22,0.9,0,"Other synthetic narcotics",3.09104245335832,0,-0.105360515657826
"Oklahoma",2001,164,6.4,0,"All Opioids",5.0998664278242,0,1.85629799036563
"Oklahoma",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2002,87,3.3,0,"Other opioids",4.46590811865458,0,1.19392246847243
"Oklahoma",2002,44,1.7,0,"Methadone",3.78418963391826,0,0.53062825106217
"Oklahoma",2002,22,0.8,0,"Other synthetic narcotics",3.09104245335832,0,-0.22314355131421
"Oklahoma",2002,153,5.8,0,"All Opioids",5.03043792139244,0,1.75785791755237
"Oklahoma",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2003,141,5.4,0,"Other opioids",4.94875989037817,0,1.68639895357023
"Oklahoma",2003,92,3.5,0,"Methadone",4.52178857704904,0,1.25276296849537
"Oklahoma",2003,46,1.8,0,"Other synthetic narcotics",3.8286413964891,0,0.587786664902119
"Oklahoma",2003,279,10.7,0,"All Opioids",5.63121178182137,0,2.37024374146786
"Oklahoma",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2004,158,6,0.1,"Other opioids",5.06259503302697,-2.30258509299405,1.79175946922805
"Oklahoma",2004,127,4.8,0,"Methadone",4.84418708645859,0,1.56861591791385
"Oklahoma",2004,50,1.9,0,"Other synthetic narcotics",3.91202300542815,0,0.641853886172395
"Oklahoma",2004,335,12.7,0.1,"All Opioids",5.81413053182507,-2.30258509299405,2.54160199346455
"Oklahoma",2005,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2005,176,6.6,0.1,"Other opioids",5.17048399503815,-2.30258509299405,1.88706964903238
"Oklahoma",2005,112,4.2,0,"Methadone",4.71849887129509,0,1.43508452528932
"Oklahoma",2005,54,2,0,"Other synthetic narcotics",3.98898404656427,0,0.693147180559945
"Oklahoma",2005,342,12.8,0.1,"All Opioids",5.8348107370626,-2.30258509299405,2.54944517092557
"Oklahoma",2006,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2006,211,7.8,0.1,"Other opioids",5.35185813347607,-2.30258509299405,2.05412373369555
"Oklahoma",2006,152,5.6,0,"Methadone",5.02388052084628,0,1.7227665977411
"Oklahoma",2006,48,1.8,0,"Other synthetic narcotics",3.87120101090789,0,0.587786664902119
"Oklahoma",2006,411,15.2,0.1,"All Opioids",6.01859321449623,-2.30258509299405,2.72129542785223
"Oklahoma",2007,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2007,281,10.3,0.1,"Other opioids",5.63835466933375,-2.30258509299405,2.33214389523559
"Oklahoma",2007,179,6.6,0.1,"Methadone",5.18738580584075,-2.30258509299405,1.88706964903238
"Oklahoma",2007,67,2.5,0,"Other synthetic narcotics",4.20469261939097,0,0.916290731874155
"Oklahoma",2007,527,19.4,0.2,"All Opioids",6.26720054854136,-1.6094379124341,2.96527306606928
"Oklahoma",2008,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2008,246,8.9,0.1,"Other opioids",5.50533153593236,-2.30258509299405,2.18605127673809
"Oklahoma",2008,116,4.2,0,"Methadone",4.75359019110636,0,1.43508452528932
"Oklahoma",2008,69,2.5,0,"Other synthetic narcotics",4.23410650459726,0,0.916290731874155
"Oklahoma",2008,431,15.6,0.1,"All Opioids",6.06610809010375,-2.30258509299405,2.74727091425549
"Oklahoma",2009,17,NA,0,"Heroin",2.83321334405622,0,NA
"Oklahoma",2009,351,12.6,0.1,"Other opioids",5.86078622346587,-2.30258509299405,2.53369681395743
"Oklahoma",2009,114,4.1,0,"Methadone",4.7361984483945,0,1.41098697371026
"Oklahoma",2009,161,5.8,0.1,"Other synthetic narcotics",5.08140436498446,-2.30258509299405,1.75785791755237
"Oklahoma",2009,643,22.5,0.2,"All Opioids",6.46614472423762,-1.6094379124341,3.11351530921037
"Oklahoma",2010,NA,NA,NA,"Heroin",NA,NA,NA
"Oklahoma",2010,344,12.2,0.1,"Other opioids",5.8406416573734,-2.30258509299405,2.50143595173921
"Oklahoma",2010,102,3.6,0,"Methadone",4.62497281328427,0,1.28093384546206
"Oklahoma",2010,111,3.9,0,"Other synthetic narcotics",4.70953020131233,0,1.3609765531356
"Oklahoma",2010,557,19.7,0.1,"All Opioids",6.32256523992728,-2.30258509299405,2.98061863574394
"Oklahoma",2011,14,NA,0,"Heroin",2.63905732961526,0,NA
"Oklahoma",2011,354,12.4,0.1,"Other opioids",5.86929691313377,-2.30258509299405,2.51769647261099
"Oklahoma",2011,75,2.6,0,"Methadone",4.31748811353631,0,0.955511445027436
"Oklahoma",2011,85,3,0,"Other synthetic narcotics",4.44265125649032,0,1.09861228866811
"Oklahoma",2011,528,18,0.1,"All Opioids",6.26909628370626,-2.30258509299405,2.89037175789616
"Oklahoma",2012,25,0.9,0,"Heroin",3.2188758248682,0,-0.105360515657826
"Oklahoma",2012,384,13.3,0.1,"Other opioids",5.95064255258773,-2.30258509299405,2.58776403522771
"Oklahoma",2012,76,2.6,0,"Methadone",4.33073334028633,0,0.955511445027436
"Oklahoma",2012,107,3.7,0,"Other synthetic narcotics",4.67282883446191,0,1.30833281965018
"Oklahoma",2012,592,20.5,0.1,"All Opioids",6.38350663488401,-2.30258509299405,3.02042488614436
"Oklahoma",2013,22,0.8,0,"Heroin",3.09104245335832,0,-0.22314355131421
"Oklahoma",2013,374,12.9,0.1,"Other opioids",5.92425579741453,-2.30258509299405,2.55722731136763
"Oklahoma",2013,66,2.3,0,"Methadone",4.18965474202643,0,0.832909122935104
"Oklahoma",2013,91,3.1,0,"Other synthetic narcotics",4.51085950651685,0,1.1314021114911
"Oklahoma",2013,553,19.1,0.1,"All Opioids",6.31535800152233,-2.30258509299405,2.94968833505258
"Oklahoma",2014,26,0.9,0,"Heroin",3.25809653802148,0,-0.105360515657826
"Oklahoma",2014,370,12.6,0.1,"Other opioids",5.91350300563827,-2.30258509299405,2.53369681395743
"Oklahoma",2014,66,2.3,0,"Methadone",4.18965474202643,0,0.832909122935104
"Oklahoma",2014,74,2.5,0,"Other synthetic narcotics",4.30406509320417,0,0.916290731874155
"Oklahoma",2014,536,18.3,0.1,"All Opioids",6.2841341610708,-2.30258509299405,2.90690105984738
"Oklahoma",2015,37,1.3,0,"Heroin",3.61091791264422,0,0.262364264467491
"Oklahoma",2015,285,9.7,0.1,"Other opioids",5.65248918026865,-2.30258509299405,2.27212588550934
"Oklahoma",2015,62,2.1,0,"Methadone",4.12713438504509,0,0.741937344729377
"Oklahoma",2015,98,3.3,0,"Other synthetic narcotics",4.58496747867057,0,1.19392246847243
"Oklahoma",2015,482,16.4,0.1,"All Opioids",6.1779441140506,-2.30258509299405,2.79728133483015
"Ohio",2000,81,1,0,"Heroin",4.39444915467244,0,0
"Ohio",2000,113,1.3,0,"Other opioids",4.72738781871234,0,0.262364264467491
"Ohio",2000,21,0.2,0,"Methadone",3.04452243772342,0,-1.6094379124341
"Ohio",2000,36,0.4,0,"Other synthetic narcotics",3.58351893845611,0,-0.916290731874155
"Ohio",2000,251,2.9,0,"All Opioids",5.52545293913178,0,1.06471073699243
"Ohio",2001,88,1,0,"Heroin",4.47733681447821,0,0
"Ohio",2001,151,1.8,0,"Other opioids",5.01727983681492,0,0.587786664902119
"Ohio",2001,38,0.4,0,"Methadone",3.63758615972639,0,-0.916290731874155
"Ohio",2001,56,0.7,0,"Other synthetic narcotics",4.02535169073515,0,-0.356674943938732
"Ohio",2001,333,3.9,0,"All Opioids",5.80814248998044,0,1.3609765531356
"Ohio",2002,122,1.4,0,"Heroin",4.80402104473326,0,0.336472236621213
"Ohio",2002,203,2.4,0.1,"Other opioids",5.31320597904179,-2.30258509299405,0.8754687373539
"Ohio",2002,64,0.7,0,"Methadone",4.15888308335967,0,-0.356674943938732
"Ohio",2002,63,0.7,0,"Other synthetic narcotics",4.14313472639153,0,-0.356674943938732
